news_id	현재제목	현재길이	원제(중)	제안제목	제안길이	사유
156667	운남성 소수 민족, 푸얼차 가격 상승으로 비즈니스 활발	30	用“茶旅融合”钥匙，打开产业升级大门 古茶山上的青春向导	차와 여행의 융합' 열쇠로 산업 고도화	21	길이초과(30>24), 원제번역과상이
155538	화신국제신탁, 위험자산 은폐 등으로 720만 위안 벌금 부과	33	720万罚单显露合规隐忧！华鑫信托融资类业务“惯性”难除，2025年增长超6%	화신국제신탁, 위험자산 은폐 등으로 720만 위안 벌금 부과	33	길이초과(33>24)
155417	중국 공산당 제20기 제7차 중앙 순시 동원 배치 회의 개최	33	李希：持续推动巡视工作高质量发展 以有力监督保障“十五五”开好局起好步	이희: 지속적으로 순시 업무의 고품질 발전	23	길이초과(33>24), 원제번역과상이
155751	세계은행 동아시아 성장률 2026년 4.2% 전망	27	世行：中东冲突、关税和AI三大因素重塑东亚太平洋地区经济前景991小时前	세계은행 중동분쟁-관세-AI 3박자	19	길이초과(27>24), 원제번역과상이
155637	웨사이 바이오, 난치성 간질 신약 세계 최초 중국, 미국 승인	34	全球首款中美“双批”的癫痫创新药来了，明年完成Ⅰ期临床18047分钟前	웨사이 바이오, 난치성 간질 신약 세계	21	길이초과(34>24), 원제번역과상이
156973	중국 외환교역센터: 인민폐 대 미 달러 환율 기준시세 6.8680	36	人民币汇率走强 短期或延续双向波动	인민폐 환율 강세는 단기적으로 쌍방향 파동	23	길이초과(36>24), 원제번역과상이
156739	금융감독총국, 2026년 농업 관련 대출 14조 5200억 위안	35	金融监管总局：引导大中型银行积极发展农业产业链金融	금융감독총국은 중대형 은행이 농업 산업	21	길이초과(35>24), 원제번역과상이
157319	상하이 종합지수 0.73% 하락, 거래액 1.43조 위안	31	午评：沪指跌0.73%  CPO等算力硬件股逆势上扬	오평: 상하이종합지수 0.73% 하락	20	길이초과(31>24), 원제번역과상이
157311	중헝전기, CATL와 41억 위안 투자협약 체결	26	41亿元！宁德时代，投资这家A股公司的控股股东	중헝전기, CATL와 41억 위안 투자협약	23	길이초과(26>24), 원제번역과상이
155516	금과 전해 망간 가격 상승으로 서부금은 1분기 순이익 최대 5억 6천만 위안	42	一季度净利润预增1161%，西部黄金自产金或翻倍增长	일사분기 순이익은 1161% 증가할 것	21	길이초과(42>24), 원제번역과상이
155627	상하이 린강 신구, 디지털 문화 산업에 최대 1000만 위안 지원 발표	39	打通数据跨境堵点，上海临港抢滩数字文化出海第一港	데이터 국경 간 장벽을 허물고	16	길이초과(39>24), 원제번역과상이
155616	베이징, 10개 우주 컴퓨팅 프로젝트 최대 1천만 위안 지원 발표	36	破解地面算力“能耗焦虑”，太空算力产业生态提速构建	지상 컴퓨팅 파워 '에너지 소비 불안' 해소	24	길이초과(36>24), 원제번역과상이
155517	50%를 초과TOPTOY, 2025년 중국 GMV 42억 위안	34	TOPTOY再递表！叶国富静待第三家上市公司	50%를 초과TOPTOY	13	길이초과(34>24), 원제번역과상이
155630	중국 A주 시장 거래량 2조 4천억 위안 초과, 지수 급등	32	有人减仓科技，有人死磕AI，震荡中都在“赌未来”	어떤 사람은 기술 주식을 줄이고	17	길이초과(32>24), 원제번역과상이
154964	중국과학원, 세계 최초 탄소 배출 계산 모델 1.0 발표	31	全球首个全景式碳核算大模型发布	세계 최초의 파노라마 탄소계산 대모델 발표	23	길이초과(31>24), 원제번역과상이
153009	국제자본시장협회, 중국 채권 시장 매력 상승	24	国际资本市场协会会长：中国债券进入全球配置视野｜全球财经连线	국제자본시장협회 회장: 중국 채권	18	원제번역과상이
152873	리샹 전 수석 과학자, 20명 규모 스타트업 설립	27	21独家｜前理想高管联合创业做机器人，理想汽车、元璟资本投资	20명 규모 스타트업 설립	14	길이초과(27>24), 원제번역과상이
154174	푸순시 매년 1만건 이상 성과 제안, 인재유치 혁신 활동 강화	34	抚顺工会铺就产业工人“星光大道”	산업노동자 '별빛 거리' 깔아놓은 푸순노조	23	길이초과(34>24), 원제번역과상이
152023	장쑤성 기아차, 2025년 생산 EV5 381대 리콜 예정	32	江苏悦达起亚召回部分起亚EV5纯电动汽车	장쑤위에다기아, 기아 EV5 순수전기차	21	길이초과(32>24), 원제번역과상이
153139	중국 혁신 신약 산업, 올해 첫 3개월 600억 달러 거래 돌파	35	7连板！津药药业无在研创新药却遭爆炒？	올해 첫 3개월 600억 달러 거래 돌파	22	길이초과(35>24), 원제번역과상이
152900	리슈푸 가족, 3개 회사 연속 IPO 승인 받아	26	一年三宗IPO！资本疾行的李书福家族	리슈푸 가족, 3개 회사 연속 IPO 승인	23	길이초과(26>24), 원제번역과상이
152875	2분기 신규 펀드 40개 발행, 주식형 60% 주도	28	新基发行迎热浪：权益基金唱主角，硬科技赛道密集上新	신기발행 열풍: 주식형 펀드가 주인공	20	길이초과(28>24), 원제번역과상이
152876	만천그룹, 중미반도체, 징허집성 등 A주 기업들 홍콩 증시 상장 신청	38	13家A股公司赴港递表 3只新股挂牌首周翻倍｜港股IPO周报	13개 A주 회사	9	길이초과(38>24), 원제번역과상이
153039	중국항천과기그룹, '창정 8호' 로켓으로 18개 위성 적재	32	长征八号火箭成功发射千帆星座第七批组网卫星	창정 8호 로켓	8	길이초과(32>24), 원제번역과상이
151885	북경거래소, 두 달간 7개 회사 재융자 진행	24	北交所公司加快再融资，两个月7家尝鲜简易程序639昨天 18:27	두 달 만에 7곳 간이절차 639 어제	21	원제번역과상이
152268	중국 화넝 심해 해상 풍력 발전소 가동	21	我国水深最深海上风电项目全容量并网发电	중국 수심이 가장 깊은 해상 풍력발전	20	원제번역과상이
152153	상하이 AI 실험실, "AGI4S 에베레스트 계획" 발표	31	上海人工智能实验室发布“珠穆朗玛计划”	상하이 인공지능 실험실	12	길이초과(31>24), 원제번역과상이
151893	중국 주요 50개 도시 신규 주택 공급 19% 증가	28	北上广深成五城楼市齐回暖	북경, 상해	6	길이초과(28>24), 원제번역과상이
151785	10년 만기 국채 수익률 1.815%, 단기 채권 1BP 하락	34	【债市观察】跨季资金宽松支撑短债走强 PMI回升制约长端利率下行	【채권시장 관찰】분기 간 자금 완화가 단기	23	길이초과(34>24), 원제번역과상이
149093	중국 디지털문화그룹, "어린왕자" 몰입형 전시 개최	28	沉浸式大空间体验，探索“文化+科技”更多角度	몰입형 대공간 체험	10	길이초과(28>24), 원제번역과상이
150316	경제일보, 4일 연속 중국 경제 정점론 비판	24	连续第4天 经济日报头版头条再驳"中国经济见顶论"	경제일보 1면 톱기사로 나흘째 '중국경제	22	원제번역과상이
151560	중국 A주 시장 청명절 연휴 후 오늘 개장	23	外围扰动难动摇市场中期上行根基 机构建议逢低布局产业趋势向上行业	외부 교란은 시장의 중기 상승 기반	19	원제번역과상이
150561	쓰촨 워페이 장공 D라운드 10억 위안 조달 기록	27	沃飞长空冲刺A股“低空经济第一股”	워페이는 장공에서 A주 '저공경제 1위주'	23	길이초과(27>24), 원제번역과상이
150306	중앙 국유기업, 에너지 저장 분야 2025년 누적 등록 자본금 500억 	40	平均一天成立一家公司，央国企跑步入场储能	하루 평균 한 개 회사 설립	15	길이초과(40>24), 원제번역과상이
150127	국가약품감독관리국, AI 약물 감독 시스템 전환 방안 발표	32	国家药监局发布“人工智能+药品监管”实施意见	NMPA은 '인공지능+의약품 감독' 실시	22	길이초과(32>24), 원제번역과상이
149171	광통신 펀드 92% 수익률 격차 확대, 선두와 꼴찌 양극화 심화	35	“光”爆发！公募基金百日业绩亮相，赛道博弈“冰火两重天”	광통신 펀드 92% 수익률 격차 확대	20	길이초과(35>24), 원제번역과상이
149464	리튬 선물 가격 4월 3일 톤당 156,960위안 마감	30	10个月飙涨120%！锂价来到十字路口 产业链公司如何应对？	리튬 선물 가격 4월 3일 톤당 156	21	길이초과(30>24), 원제번역과상이
149909	디디추싱 AI 택시 사용자 37배 급증, '00년대생' 40%	34	多家网约车平台上线AI打车功能,需求定制与运力匹配如何平衡？	디디추싱 AI 택시 사용자 37배 급증	21	길이초과(34>24), 원제번역과상이
149686	공신부 등 10개 부처, 인공지능 윤리 지침 발표	27	三份重磅文件同日发布 直指AI伦理审查、数字人监管|合规周报	공신부 등 10개 부처	12	길이초과(27>24), 원제번역과상이
149468	상하이 쑹장, 99.99% 고가용성 달성, 초당 수십조 연산 능력	36	算力堪比三峡发电！上海万卡GPU集群如何助跑AI大模型  记者实探来了	상하이 쑹장, 99.99% 고가용성 달성	22	길이초과(36>24), 원제번역과상이
149092	중국 2024년 요양 로봇 시장 300억 위안 돌파	28	养老新帮手、家政新搭档——机器人保姆“上岗”了	새로운 양로 도우미	10	길이초과(28>24), 원제번역과상이
149410	전자상거래, 새로운 생산력 성장 주도 촉진	23	推进电子商务高质量发展 6部门联合发布指导意见	전자상거래의 고품질 발전을 추진하기 위해	22	원제번역과상이
143087	중국 국가데이터국, 데이터 소유권 등록 지침 공개 수렴 추진	33	《数据产权登记工作指引（试行）》（公开征求意见稿）向社会公开征求意见	《데이터 재산권 등록 업무 지침(시행)》(공개 의견 수렴 초안)	35	길이초과(33>24), 원제번역과상이
148020	베이징 보스 퀀텀, 10억 위안 B 라운드 투자 완료	29	量子赛道再吸金！量旋科技C+轮融6亿 同步开启Pre-IPO轮	베이징 보스 퀀텀, 10억 위안 B 라운드	23	길이초과(29>24), 원제번역과상이
146931	XREAL, 2025년 AR 스마트 안경 매출 5.16억 위안 	35	智能眼镜第一股，要来了！	XREAL, 2025년 AR 스마트 안경	22	길이초과(35>24), 원제번역과상이
146710	칩설계회사 신위안, 2025년 주문 51억 위안 기록 상장 신청	35	上海兄弟狂揽订单，1100亿芯片龙头赚到手软	상하이 브라더스, 1100억 반도체	19	길이초과(35>24), 원제번역과상이
147084	홍콩 재정사장 천마오뽀 "홍콩 IPO 1분기 1030억 홍콩달러 모집 세계 1위	44	香港财政司司长陈茂波：目前轮候来港上市申请个案已超过500宗	홍콩 재무장관 폴 찬: 현재 홍콩 상장	21	길이초과(44>24), 원제번역과상이
146687	중국 과창판 기업, 1분기 대외 투자 160억 위안 초과	31	160亿！科创板70家企业Q1密集投资 半导体成扩产核心赛道	중국 과창판 기업, 1분기 대외 투자	20	길이초과(31>24), 원제번역과상이
146939	유럽 5개국, EU에 에너지 기업 초과이익 과세 촉구	29	【环球财经】欧盟五国呼吁对能源企业超额利润征税	【글로벌 파이낸스】EU 5개국	16	길이초과(29>24), 원제번역과상이
146811	정제유 가격 톤당 130위안 인상, 3월 PPI 전망치 9.1%	35	下周关注丨3月CPI、PPI数据即将公布，这些投资机会最靠谱20分钟前	다음 주 관심丨3월 CPI	14	길이초과(35>24), 원제번역과상이
147755	중국 재정적자 5조 8900억 위안, 전년 대비 2300억 위안 증가	38	宏观政策如何加力？经济怎么走？高培勇、王一鸣、黄益平等发声	중국 재정적자 5조 8900억 위안	19	길이초과(38>24), 원제번역과상이
146905	청두 뉴루이트의료과학 , E라운드 10억 위안 유치 신기록	32	刷新行业融资纪录 核药新秀纽瑞特再完成10亿融资	E라운드 10억 위안 유치 신기록	18	길이초과(32>24), 원제번역과상이
147654	깃허브 프로젝트 "skill" 직장 데이터 활용 논란 확산	32	“前同事”被蒸馏成了 Token，AI能否“偷走”职场经验？871小时前	깃허브 프로젝트 "skill" 직장 데이터	23	길이초과(32>24), 원제번역과상이
147294	호리스터 테크놀로지, 2억 위안 C라운드 투자 유치 성공	31	36氪首发 | 清华系团队研发矿石AI智能分选机，完成近2亿元C轮融资	36kr 최초 출시 | 칭화대 팀은 광석	22	길이초과(31>24), 원제번역과상이
147639	중국 A주 12개사 1분기 순이익 최대 2,222.67% 급증	34	A股一季报行情打响，12家上市公司净利最高同比预增超200%	A주 1분기 실적 발표	12	길이초과(34>24), 원제번역과상이
